id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
156825728@OBS,https://observation.org/observation/156825728,OBS.156825728,HumanObservation,Observations,Motacilla flava,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Western Yellow Wagtail,,3,unknown,undetermined,22.76372791,53.49702878,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2018-05-16,19140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.156825728,Stichting Natuurinformatie,CC BY-NC 4.0,2020-05-19
176997636@OBS,https://observation.org/observation/176997636,OBS.176997636,HumanObservation,Observations,Plantago lanceolata,species,Plantae,PLANTAGINACEAE,Plantae|PLANTAGINACEAE,Ribwort Plantain,,1,flowering,undetermined,22.6462001800537,53.485595703125,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2019-07-21,45240,field observation,,,https://data.biodiversitydata.nl/obsint/observation/OBS.176997636,Stichting Natuurinformatie,CC BY-NC 4.0,2019-07-27
87090087@OBS,https://observation.org/observation/87090087,OBS.87090087,HumanObservation,Observations,Sympetrum sanguineum,species,Animalia,SKIMMERS_LIBELLULIDAE,Animalia|SKIMMERS_LIBELLULIDAE,Ruddy Darter,,1,fresh imago,female,22.6537359,53.47909939,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2014-07-20,46320,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.87090087,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-23
102085360@OBS,https://observation.org/observation/102085360,OBS.102085360,HumanObservation,Observations,Periparus ater,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Coal Tit,,1,adult,undetermined,23.7738210889171,52.6973344585573,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2015-05-12,22140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.102085360,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
158875625@OBS,https://observation.org/observation/158875625,OBS.158875625,HumanObservation,Observations,Riparia riparia,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Sand Martin,,3,unknown,undetermined,14.81321405,52.60046235,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2018-06-23,45360,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.158875625,Stichting Natuurinformatie,CC BY-NC 4.0,2018-06-23
141508859@OBS,https://observation.org/observation/141508859,OBS.141508859,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,1,unknown,undetermined,23.8217,52.7097,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2017-07-05,20940,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141508859,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-12
121397411@OBS,https://observation.org/observation/121397411,OBS.121397411,HumanObservation,Observations,Lanius collurio,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Red-backed Shrike,,1,adult,female,23.884,52.8991,WGS84,,5,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2016-07-16,29640,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.121397411,Stichting Natuurinformatie,CC BY-NC 4.0,2016-07-16
86409613@OBS,https://observation.org/observation/86409613,OBS.86409613,HumanObservation,Observations,Maniola jurtina,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Meadow Brown,,1,imago,undetermined,23.82700208,52.79395688,WGS84,,25,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2014-07-17,43140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86409613,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-12
156530272@OBS,https://observation.org/observation/156530272,OBS.156530272,HumanObservation,Observations,Carpodacus erythrinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Common Rosefinch,,1,unknown,undetermined,23.8494201874405,52.701123428299,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża - Palace Park,,,,2018-05-08,69000,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.156530272,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-13
176600814@OBS,https://observation.org/observation/176600814,OBS.176600814,HumanObservation,Observations,Anas platyrhynchos forma domestica,forma,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Domestic Duck,,4,unknown,undetermined,23.1697444915771,53.1310424804688,WGS84,,25,Europe,Poland,PL,,Poland - Bialystok,,,,2019-07-19,52680,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.176600814,Stichting Natuurinformatie,CC BY-NC 4.0,2019-07-22
118265797@OBS,https://observation.org/observation/118265797,OBS.118265797,HumanObservation,Observations,Pieris napi,species,Animalia,WHITES_PIERIDAE,Animalia|WHITES_PIERIDAE,Green-veined White,,3,imago,undetermined,23.785395026207,52.6847380399704,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-05-08,39900,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118265797,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-09
86186094@OBS,https://observation.org/observation/86186094,OBS.86186094,HumanObservation,Observations,Carpodacus erythrinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Common Rosefinch,,1,unknown,undetermined,23.8791310785,52.690247383,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2014-07-08,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86186094,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-10
101810075@OBS,https://observation.org/observation/101810075,OBS.101810075,HumanObservation,Observations,Chlidonias hybrida,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Whiskered Tern,,1,unknown,undetermined,22.4648,53.3171,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-05-05,58560,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.101810075,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
170672744@OBS,https://observation.org/observation/170672744,OBS.170672744,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,1,unknown,undetermined,18.55,50.35,WGS84,,5000,Europe,Poland,PL,,Poland - Śląskie,,,,2019-04-20,42720,feeding signs,,,https://data.biodiversitydata.nl/obsint/observation/OBS.170672744,Stichting Natuurinformatie,CC BY-NC 4.0,2020-06-10
184988122@OBS,https://observation.org/observation/184988122,OBS.184988122,HumanObservation,Observations,Locustella luscinioides,species,Animalia,Locustellidae,Animalia|Locustellidae,Savi's Warbler,,1,unknown,undetermined,23.7603595890178,52.7458523568,WGS84,,999,Europe,Poland,PL,,Poland - Białowieża,,,,2013-06-01,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.184988122,Stichting Natuurinformatie,CC BY-NC 4.0,2020-05-19
68936977@OBS,https://observation.org/observation/68936977,OBS.68936977,HumanObservation,Observations,Haliaeetus albicilla,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,White-tailed Eagle,,1,second calendar year,undetermined,23.6158204079,52.6629136476,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2012-05-22,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.68936977,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-18
156369025@OBS,https://observation.org/observation/156369025,OBS.156369025,HumanObservation,Observations,Sterna hirundo,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Common Tern,,4,unknown,undetermined,14.75425661,52.58281588,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2018-05-10,42300,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.156369025,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-11
102407501@OBS,https://observation.org/observation/102407501,OBS.102407501,HumanObservation,Observations,Acrocephalus arundinaceus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Great Reed Warbler,,1,unknown,undetermined,23.85872695,52.69811417,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2015-05-19,20580,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.102407501,Stichting Natuurinformatie,CC BY-NC 4.0,2015-05-19
68972824@OBS,https://observation.org/observation/68972824,OBS.68972824,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,,1,unknown,undetermined,23.8476276398,52.7072563578,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża - Palace Park,,,,2012-05-26,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.68972824,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-18
86510948@OBS,https://observation.org/observation/86510948,OBS.86510948,HumanObservation,Observations,Lycaena virgaureae,species,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Animalia|GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Scarce Copper,,1,unknown,undetermined,22.55,53.3,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,2014-07-03,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86510948,Stichting Natuurinformatie,CC BY-NC 4.0,2014-07-20
159661124@OBS,https://observation.org/observation/159661124,OBS.159661124,HumanObservation,Observations,Coccothraustes coccothraustes,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Hawfinch,,3,adult,undetermined,23.8531388455829,52.6787202290966,WGS84,,50,Europe,Poland,PL,,Poland - Białowieża,,,,2018-05-11,23400,seen and heard,,,https://data.biodiversitydata.nl/obsint/observation/OBS.159661124,Stichting Natuurinformatie,CC BY-NC 4.0,2018-07-08
120088594@OBS,https://observation.org/observation/120088594,OBS.120088594,HumanObservation,Observations,Crex crex,species,Animalia,RAILS_RALLIDAE,Animalia|RAILS_RALLIDAE,Corn Crake,,1,unknown,undetermined,23.8,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Białowieża - Palace Park,,,,2016-06-11,16320,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.120088594,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-18
86022746@OBS,https://observation.org/observation/86022746,OBS.86022746,HumanObservation,Observations,Motacilla flava,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Western Yellow Wagtail,,1,unknown,undetermined,22.59211821,53.21757134,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-07-03,64140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86022746,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-12
140946325@OBS,https://observation.org/observation/140946325,OBS.140946325,HumanObservation,Observations,Carpocoris purpureipennis,species,Animalia,Pentatomidae,Animalia|Pentatomidae,,,1,imago,undetermined,23.76474037,52.73802789,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2017-06-29,70560,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.140946325,Stichting Natuurinformatie,CC BY-NC 4.0,2019-08-17
161246964@OBS,https://observation.org/observation/161246964,OBS.161246964,HumanObservation,Observations,Alauda arvensis,species,Animalia,LARKS_ALAUDIDAE,Animalia|LARKS_ALAUDIDAE,Eurasian Skylark,,3,unknown,undetermined,14.83043113,52.58334864,WGS84,,25,Europe,Poland,PL,,Poland - Lubuskie,,,,2018-06-22,75540,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.161246964,Stichting Natuurinformatie,CC BY-NC 4.0,2018-08-12
137741879@OBS,https://observation.org/observation/137741879,OBS.137741879,HumanObservation,Observations,Satyrium pruni,species,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Animalia|GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Black Hairstreak,,6,imago,undetermined,22.56421203,53.38348973,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP - Budy,,,,2016-06-04,67680,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.137741879,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-03
156622066@OBS,https://observation.org/observation/156622066,OBS.156622066,HumanObservation,Observations,Ardea alba,species,Animalia,HERONS_ARDEIDAE,Animalia|HERONS_ARDEIDAE,Great Egret,,41,unknown,undetermined,14.77390001,52.58466368,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2018-05-15,23880,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.156622066,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-15
119488951@OBS,https://observation.org/observation/119488951,OBS.119488951,HumanObservation,Observations,Chlidonias hybrida,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE,Whiskered Tern,,2,unknown,undetermined,23.86859955,52.92486704,WGS84,,25,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2016-05-27,64560,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119488951,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-21
74710174@OBS,https://observation.org/observation/74710174,OBS.74710174,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,,1,unknown,undetermined,23.71185824275,52.685956491029,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2013-03-31,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.74710174,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
118643488@OBS,https://observation.org/observation/118643488,OBS.118643488,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,14.81318977,52.55938323,WGS84,,25,Europe,Poland,PL,,Poland - Lubuskie,,,,2016-05-10,26700,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118643488,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-14
102332533@OBS,https://observation.org/observation/102332533,OBS.102332533,HumanObservation,Observations,Emberiza schoeniclus,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Common Reed Bunting,,1,unknown,undetermined,23.83105854,52.90559808,WGS84,,25,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2015-05-17,38640,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.102332533,Stichting Natuurinformatie,CC BY-NC 4.0,2015-05-17
177218925@OBS,https://observation.org/observation/177218925,OBS.177218925,HumanObservation,Observations,Argynnis paphia,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Silver-washed Fritillary,,1,imago,undetermined,21.50766,53.742553,WGS84,,25,Europe,Poland,PL,,Poland - Warmińsko-Mazurski,,,,2017-08-16,38100,seen,,,https://data.biodiversitydata.nl/obsint/observation/OBS.177218925,Stichting Natuurinformatie,CC BY-NC 4.0,2019-08-20
157917424@OBS,https://observation.org/observation/157917424,OBS.157917424,HumanObservation,Observations,Ficedula hypoleuca,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,European Pied Flycatcher,,2,unknown,undetermined,23.7393572553992,52.729264698858,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2018-06-05,76140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.157917424,Stichting Natuurinformatie,CC BY-NC 4.0,2018-06-05
143069389@OBS,https://observation.org/observation/143069389,OBS.143069389,HumanObservation,Observations,Coloeus monedula,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Western Jackdaw,,1,unknown,undetermined,19.9267850629985,50.0511511880904,WGS84,,25,Europe,Poland,PL,,Poland - Krakow,,,,2017-08-17,62700,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.143069389,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-20
55919727@OBS,https://observation.org/observation/55919727,OBS.55919727,HumanObservation,Observations,Ardea alba,species,Animalia,HERONS_ARDEIDAE,Animalia|HERONS_ARDEIDAE,Great Egret,,1,unknown,undetermined,23.7735503912,52.9649252396,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2011-07-24,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.55919727,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-17
118190378@OBS,https://observation.org/observation/118190378,OBS.118190378,HumanObservation,Observations,Calidris pugnax,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Ruff,,13,unknown,undetermined,14.76715201,52.58400141,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2016-05-08,21180,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118190378,Stichting Natuurinformatie,CC BY-NC 4.0,2016-12-29
101494904@OBS,https://observation.org/observation/101494904,OBS.101494904,HumanObservation,Observations,Grus grus,species,Animalia,CRANES_GRUIDAE,Animalia|CRANES_GRUIDAE,Common Crane,,1,unknown,undetermined,22.96893099,53.6189394,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-04-27,37980,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.101494904,Stichting Natuurinformatie,CC BY-NC 4.0,2015-04-27
45162423@OBS,https://observation.org/observation/45162423,OBS.45162423,HumanObservation,Observations,Locustella fluviatilis,species,Animalia,Locustellidae,Animalia|Locustellidae,River Warbler,,1,unknown,undetermined,23.7356185913,52.7443980886,WGS84,,999,Europe,Poland,PL,,Poland - Białowieża,,,,2008-07-13,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.45162423,Stichting Natuurinformatie,CC BY-NC 4.0,2012-06-28
134911223@OBS,https://observation.org/observation/134911223,OBS.134911223,HumanObservation,Observations,Erythromma najas,species,Animalia,POND_DAMSELS_COENAGRIONIDAE,Animalia|POND_DAMSELS_COENAGRIONIDAE,Large Redeye,,1,unknown,undetermined,19.687791666667,53.697494444444,WGS84,,100,Europe,Poland,PL,,Poland - Warmińsko-Mazurski,,,,2013-08-09,59160,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.134911223,Stichting Natuurinformatie,CC BY-NC 4.0,2017-02-27
118259687@OBS,https://observation.org/observation/118259687,OBS.118259687,HumanObservation,Observations,Ardea alba,species,Animalia,HERONS_ARDEIDAE,Animalia|HERONS_ARDEIDAE,Great Egret,,24,unknown,undetermined,14.7471845626634,52.5801760984307,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2016-05-09,72180,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118259687,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-09
55854258@OBS,https://observation.org/observation/55854258,OBS.55854258,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,,1,unknown,undetermined,22.7214002609,53.6956630222,WGS84,,1000,Europe,Poland,PL,,Poland - Podlaskie,,,,1998-07-15,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.55854258,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-17
137740222@OBS,https://observation.org/observation/137740222,OBS.137740222,HumanObservation,Observations,Certhia familiaris,species,Animalia,TREECREEPERS_CERTHIIDAE,Animalia|TREECREEPERS_CERTHIIDAE,Eurasian Treecreeper,,1,unknown,undetermined,23.81272571,52.69740453,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-06-08,35640,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.137740222,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-03
162645325@OBS,https://observation.org/observation/162645325,OBS.162645325,HumanObservation,Observations,Araschnia levana,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Map Butterfly,,1,imago,undetermined,23.8512556,52.7027392,WGS84,,1000,Europe,Poland,PL,,Poland - Białowieża,,,,2018-06-15,45000,seen,,,https://data.biodiversitydata.nl/obsint/observation/OBS.162645325,Stichting Natuurinformatie,CC BY-NC 4.0,2018-09-18
119012614@OBS,https://observation.org/observation/119012614,OBS.119012614,HumanObservation,Observations,Phylloscopus sibilatrix,species,Animalia,LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Animalia|LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Wood Warbler,,1,adult,undetermined,23.8463,52.7225,WGS84,,10,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2016-05-20,38460,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119012614,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
